index,Player,Year of Birth,G,WS,Seasons,WS/Season,Time line adjusted,Career Value,Three Best Years,5 year Total WS,Total
3073,Joe Hamood,1944.0,76.0,0.3,0.926829268292683,0.32368421052631574,14.4,0.05992808629644426,0.3,,
3074,Dennis Holman,1946.0,46.0,0.3,0.5609756097560976,0.5347826086956521,14.6,0.05992808629644426,0.3,,
3075,Johnny Mathis,1944.0,51.0,0.3,0.6219512195121951,0.4823529411764706,14.4,0.05992808629644426,0.3,,
3076,Keita Bates-Diop,1996.0,30.0,0.3,0.36585365853658536,0.82,19.6,0.05992808629644426,0.3,,
3077,Joe Young,1993.0,127.0,0.3,1.548780487804878,0.1937007874015748,19.3,0.05992808629644426,0.10000000000000002,,
3078,Derrick Caracter,1989.0,41.0,0.3,0.5,0.6,18.9,0.05992808629644426,0.3,,
3079,Charles Jordan,1954.0,71.0,0.3,0.8658536585365854,0.3464788732394366,15.4,0.05992808629644426,0.3,,
3080,Mike Silliman,1945.0,36.0,0.3,0.43902439024390244,0.6833333333333333,14.5,0.05992808629644426,0.3,,
3081,John Murphy,1925.0,20.0,0.3,0.24390243902439024,1.23,12.5,0.05992808629644426,0.3,,
3082,Michael Phelps,1962.0,132.0,0.3,1.6097560975609757,0.18636363636363634,16.2,0.05992808629644426,0.10000000000000002,,
3083,Jaron Blossomgame,1994.0,27.0,0.3,0.32926829268292684,0.911111111111111,19.4,0.05992808629644426,0.3,,
3084,Dick Dickey,1927.0,45.0,0.3,0.5487804878048781,0.5466666666666666,12.7,0.05992808629644426,0.3,,
3085,Willie White,1963.0,82.0,0.3,1.0,0.3,16.3,0.05992808629644426,0.15,,
3086,Shelton Jones,1967.0,51.0,0.3,0.6219512195121951,0.4823529411764706,16.7,0.05992808629644426,0.3,,
3087,Ricky Wilson,1965.0,24.0,0.3,0.2926829268292683,1.0250000000000001,16.5,0.05992808629644426,0.3,,
3088,Al Beard,1943.0,12.0,0.3,0.14634146341463414,2.0500000000000003,14.3,0.05992808629644426,0.3,,
3089,Harry Davis,1956.0,44.0,0.3,0.5365853658536586,0.5590909090909091,15.6,0.05992808629644426,0.15,,
3090,Bob Martin,1970.0,54.0,0.3,0.6585365853658537,0.4555555555555555,17.0,0.05992808629644426,0.15,,
3091,Greg Stokes,1964.0,42.0,0.3,0.5121951219512195,0.5857142857142856,16.4,0.05992808629644426,0.15,,
3092,Roger Schurig,1943.0,21.0,0.3,0.25609756097560976,1.1714285714285713,14.3,0.05992808629644426,0.3,,
3093,Greg Fillmore,1948.0,49.0,0.3,0.5975609756097561,0.5020408163265306,14.8,0.05992808629644426,0.15,,
3094,Shake Milton,1997.0,20.0,0.3,0.24390243902439024,1.23,19.7,0.05992808629644426,0.3,,
3095,Acie Earl,1971.0,193.0,0.3,2.3536585365853657,0.12746113989637306,17.1,0.05992808629644426,0.16666666666666666,,
3096,Horace Walker,1938.0,65.0,0.3,0.7926829268292683,0.3784615384615384,13.8,0.05992808629644426,0.3,,
3097,Ron Nelson,1947.0,59.0,0.3,0.7195121951219512,0.41694915254237286,14.7,0.05992808629644426,0.3,,
3098,Bob Carney,1933.0,19.0,0.3,0.23170731707317074,1.294736842105263,13.3,0.05992808629644426,0.3,,
3099,Roshown McLeod,1976.0,113.0,0.3,1.3780487804878048,0.2176991150442478,17.6,0.05992808629644426,0.09999999999999998,,
3100,George Bruns,1947.0,13.0,0.3,0.15853658536585366,1.8923076923076922,14.7,0.05992808629644426,0.3,,
3101,York Larese,1939.0,59.0,0.3,0.7195121951219512,0.41694915254237286,13.9,0.05992808629644426,0.3,,
3102,Bill Martin,1963.0,84.0,0.3,1.024390243902439,0.2928571428571428,16.3,0.05992808629644426,0.09999999999999999,,
3103,Frank Kendrick,1951.0,24.0,0.3,0.2926829268292683,1.0250000000000001,15.1,0.05992808629644426,0.3,,
3104,Scott Haskin,1971.0,27.0,0.3,0.32926829268292684,0.911111111111111,17.1,0.05992808629644426,0.3,,
3105,Frank Reddout,1932.0,7.0,0.3,0.08536585365853659,3.514285714285714,13.2,0.05992808629644426,0.3,,
3106,Herschel Baltimore,1922.0,58.0,0.3,0.7073170731707317,0.4241379310344828,12.2,0.05992808629644426,0.3,,
3107,Wiley Peck,1958.0,52.0,0.3,0.6341463414634146,0.47307692307692306,15.8,0.05992808629644426,0.3,,
3108,Nick Shaback,1919.0,53.0,0.3,0.6463414634146342,0.46415094339622637,11.9,0.05992808629644426,0.3,,
3109,Walt Miller,1916.0,12.0,0.3,0.14634146341463414,2.0500000000000003,11.6,0.05992808629644426,0.3,,
3110,Jimmy Conner,1954.0,24.0,0.3,0.2926829268292683,1.0250000000000001,15.4,0.05992808629644426,0.3,,
3111,Steve Malovic,1957.0,39.0,0.3,0.47560975609756095,0.6307692307692307,15.7,0.05992808629644426,0.3,,
3112,Ognjen Kuzmić,1991.0,37.0,0.3,0.45121951219512196,0.6648648648648648,19.1,0.05992808629644426,0.15,,
3113,Byron Dinkins,1968.0,45.0,0.3,0.5487804878048781,0.5466666666666666,16.8,0.05992808629644426,0.15,,
3114,Vítor Luiz Faverani,1989.0,37.0,0.3,0.45121951219512196,0.6648648648648648,18.9,0.05992808629644426,0.3,,
3115,Jesse Dark,1952.0,47.0,0.3,0.573170731707317,0.5234042553191489,15.2,0.05992808629644426,0.3,,
3116,Dionte Christmas,1987.0,31.0,0.3,0.3780487804878049,0.7935483870967741,18.7,0.05992808629644426,0.3,,
3117,Jerry Rook,1944.0,28.0,0.3,0.34146341463414637,0.8785714285714284,14.4,0.05992808629644426,0.3,,
3118,Alec Peters,1996.0,20.0,0.3,0.24390243902439024,1.23,19.6,0.05992808629644426,0.3,,
3119,Jeff Sheppard,1975.0,18.0,0.3,0.21951219512195122,1.3666666666666667,17.5,0.05992808629644426,0.3,,
3120,Howard Wood,1960.0,42.0,0.3,0.5121951219512195,0.5857142857142856,16.0,0.05992808629644426,0.3,,
3121,Pepe Sánchez,1978.0,38.0,0.3,0.4634146341463415,0.6473684210526315,17.8,0.05992808629644426,0.15,,
3122,Darrun Hilliard,1994.0,91.0,0.3,1.1097560975609757,0.2703296703296703,19.4,0.05992808629644426,0.09999999999999999,,
3123,Wardell Jackson,1952.0,56.0,0.3,0.6829268292682927,0.4392857142857142,15.2,0.05992808629644426,0.3,,
3124,Pops Mensah-Bonsu,1984.0,61.0,0.3,0.7439024390243902,0.40327868852459015,18.4,0.05992808629644426,0.09999999999999999,,
3125,Drew Eubanks,1998.0,23.0,0.3,0.2804878048780488,1.0695652173913042,19.8,0.05992808629644426,0.3,,
3126,James Augustine,1985.0,27.0,0.3,0.32926829268292684,0.911111111111111,18.5,0.05992808629644426,0.15,,
3127,Radisav Ćurčić,1966.0,20.0,0.3,0.24390243902439024,1.23,16.6,0.05992808629644426,0.3,,
3128,Isaiah Briscoe,1997.0,39.0,0.3,0.47560975609756095,0.6307692307692307,19.7,0.05992808629644426,0.3,,
3129,Rich Yonakor,1959.0,10.0,0.3,0.12195121951219512,2.46,15.9,0.05992808629644426,0.3,,
3130,Arinze Onuaku,1988.0,19.0,0.3,0.23170731707317074,1.294736842105263,18.8,0.05992808629644426,0.09999999999999999,,
3131,Andy O'Donnell,1926.0,25.0,0.3,0.3048780487804878,0.984,12.6,0.05992808629644426,0.3,,
3132,Lazar Hayward,1987.0,72.0,0.3,0.8780487804878049,0.3416666666666667,18.7,0.05992808629644426,0.10000000000000002,,
3133,Malik Monk,1999.0,136.0,0.3,1.6585365853658536,0.18088235294117647,19.9,0.05992808629644426,0.15,,
3134,Lazaro Borrell,1973.0,17.0,0.3,0.2073170731707317,1.4470588235294117,17.3,0.05992808629644426,0.3,,
3135,Clarence Glover,1948.0,25.0,0.3,0.3048780487804878,0.984,14.8,0.05992808629644426,0.3,,
3136,Cleo Hill,1939.0,58.0,0.3,0.7073170731707317,0.4241379310344828,13.9,0.05992808629644426,0.3,,
3137,Mac Otten,1926.0,59.0,0.3,0.7195121951219512,0.41694915254237286,12.6,0.05992808629644426,0.3,,
3138,Tom Payne,1951.0,29.0,0.3,0.35365853658536583,0.8482758620689655,15.1,0.05992808629644426,0.3,,
3139,Luke Schenscher,1983.0,31.0,0.3,0.3780487804878049,0.7935483870967741,18.3,0.05992808629644426,0.15,,
3140,Loy Petersen,1946.0,69.0,0.3,0.8414634146341463,0.3565217391304348,14.6,0.05992808629644426,0.15,,
3141,Joe Kennedy,1947.0,168.0,0.20000000000000007,2.048780487804878,0.09761904761904765,14.7,0.03996802557953639,0.0666666666666667,,
3142,Leroy Chollet,1926.0,63.0,0.20000000000000007,0.7682926829268293,0.2603174603174604,12.6,0.03996802557953639,0.10000000000000003,,
3143,Mel Davis,1951.0,190.0,0.20000000000000007,2.317073170731707,0.08631578947368425,15.1,0.03996802557953639,0.20000000000000004,,
3144,Dan Langhi,1978.0,133.0,0.20000000000000004,1.6219512195121952,0.12330827067669174,17.8,0.039968025579536375,0.10000000000000002,,
3145,Dave Jamerson,1968.0,90.0,0.20000000000000004,1.0975609756097562,0.18222222222222223,16.8,0.039968025579536375,0.06666666666666668,,
3146,Rich King,1970.0,72.0,0.20000000000000004,0.8780487804878049,0.22777777777777783,17.0,0.039968025579536375,0.10000000000000002,,
3148,Michael Wilson,1960.0,32.0,0.20000000000000004,0.3902439024390244,0.5125000000000001,16.0,0.039968025579536375,0.06666666666666668,,
3149,Nicolás Laprovíttola,1990.0,18.0,0.2,0.21951219512195122,0.9111111111111112,19.0,0.039968025579536375,0.2,,
3150,Efthimis Rentzias,1976.0,35.0,0.2,0.4268292682926829,0.4685714285714286,17.6,0.039968025579536375,0.2,,
3151,Richard Fisher,1949.0,12.0,0.2,0.14634146341463414,1.366666666666667,14.9,0.039968025579536375,0.2,,
3152,Bill Davis,1921.0,47.0,0.2,0.573170731707317,0.348936170212766,12.1,0.039968025579536375,0.2,,
3153,Ben Clyde,1952.0,25.0,0.2,0.3048780487804878,0.656,15.2,0.039968025579536375,0.2,,
3154,Dell Demps,1971.0,20.0,0.2,0.24390243902439024,0.8200000000000001,17.1,0.039968025579536375,0.06666666666666667,,
3155,Jemerrio Jones,1996.0,6.0,0.2,0.07317073170731707,2.733333333333334,19.6,0.039968025579536375,0.2,,
3156,Bryce Dejean-Jones,1993.0,14.0,0.2,0.17073170731707318,1.1714285714285715,19.3,0.039968025579536375,0.2,,
3157,Don Bielke,1933.0,7.0,0.2,0.08536585365853659,2.342857142857143,13.3,0.039968025579536375,0.2,,
3158,Victor Claver,1989.0,80.0,0.2,0.975609756097561,0.20500000000000002,18.9,0.039968025579536375,0.06666666666666668,,
3159,Demetrius Jackson,1995.0,26.0,0.2,0.3170731707317073,0.6307692307692307,19.5,0.039968025579536375,0.06666666666666668,,
3160,Jermaine Taylor,1987.0,65.0,0.2,0.7926829268292683,0.2523076923076923,18.7,0.039968025579536375,0.1,,
3161,Craig Dykema,1960.0,32.0,0.2,0.3902439024390244,0.5125,16.0,0.039968025579536375,0.2,,
3162,Mike James,1991.0,36.0,0.2,0.43902439024390244,0.4555555555555556,19.1,0.039968025579536375,0.2,,
3163,Vann Williford,1948.0,38.0,0.2,0.4634146341463415,0.43157894736842106,14.8,0.039968025579536375,0.2,,
3164,Clint McDaniel,1973.0,12.0,0.2,0.14634146341463414,1.366666666666667,17.3,0.039968025579536375,0.2,,
3165,Steve Courtin,1943.0,24.0,0.2,0.2926829268292683,0.6833333333333335,14.3,0.039968025579536375,0.2,,
3166,Richard Coffey,1966.0,52.0,0.2,0.6341463414634146,0.3153846153846154,16.6,0.039968025579536375,0.2,,
3167,Howie Janotta,1925.0,9.0,0.2,0.10975609756097561,1.8222222222222224,12.5,0.039968025579536375,0.2,,
3168,Casper Ware,1990.0,9.0,0.2,0.10975609756097561,1.8222222222222224,19.0,0.039968025579536375,0.2,,
3169,Mike Dabich,1943.0,10.0,0.2,0.12195121951219512,1.6400000000000001,14.3,0.039968025579536375,0.2,,
3170,Anthony Grundy,1980.0,12.0,0.2,0.14634146341463414,1.366666666666667,18.0,0.039968025579536375,0.2,,
3171,Ira Bowman,1974.0,17.0,0.2,0.2073170731707317,0.9647058823529413,17.4,0.039968025579536375,0.06666666666666667,,
3172,Marcus Vinicius,1985.0,26.0,0.2,0.3170731707317073,0.6307692307692307,18.5,0.039968025579536375,0.1,,
3173,Charlie Lowery,1950.0,20.0,0.2,0.24390243902439024,0.8200000000000001,15.0,0.039968025579536375,0.2,,
3174,Mickell Gladness,1987.0,26.0,0.2,0.3170731707317073,0.6307692307692307,18.7,0.039968025579536375,0.2,,
3175,Brice Johnson,1995.0,21.0,0.2,0.25609756097560976,0.780952380952381,19.5,0.039968025579536375,0.1,,
3176,George Glamack,1919.0,11.0,0.2,0.13414634146341464,1.490909090909091,11.9,0.039968025579536375,0.2,,
3177,Ben Davis,1973.0,40.0,0.2,0.4878048780487805,0.41000000000000003,17.3,0.039968025579536375,0.06666666666666667,,
3178,Leon Smith,1981.0,15.0,0.2,0.18292682926829268,1.0933333333333335,18.1,0.039968025579536375,0.1,,
3179,Jordan Loyd,1994.0,12.0,0.2,0.14634146341463414,1.366666666666667,19.4,0.039968025579536375,0.2,,
3180,Luke Jackson,1982.0,73.0,0.2,0.8902439024390244,0.22465753424657536,18.2,0.039968025579536375,0.06666666666666667,,
3181,Dan O'Sullivan,1969.0,45.0,0.2,0.5487804878048781,0.36444444444444446,16.9,0.039968025579536375,0.06666666666666667,,
3182,Kevin Jones,1990.0,32.0,0.2,0.3902439024390244,0.5125,19.0,0.039968025579536375,0.2,,
3183,Don Hanrahan,1930.0,18.0,0.2,0.21951219512195122,0.9111111111111112,13.0,0.039968025579536375,0.2,,
3184,Lee Robbins,1923.0,47.0,0.2,0.573170731707317,0.348936170212766,12.3,0.039968025579536375,0.1,,
3185,Dick Duckett,1934.0,34.0,0.2,0.4146341463414634,0.48235294117647065,13.4,0.039968025579536375,0.2,,
3186,Walt Gilmore,1948.0,27.0,0.2,0.32926829268292684,0.6074074074074074,14.8,0.039968025579536375,0.2,,
3187,Kevinn Pinkney,1984.0,6.0,0.2,0.07317073170731707,2.733333333333334,18.4,0.039968025579536375,0.2,,
3188,Bato Govedarica,1929.0,23.0,0.2,0.2804878048780488,0.7130434782608696,12.9,0.039968025579536375,0.2,,
3189,Anthony Taylor,1966.0,21.0,0.2,0.25609756097560976,0.780952380952381,16.6,0.039968025579536375,0.2,,
3190,William Smith,1950.0,30.0,0.2,0.36585365853658536,0.5466666666666667,15.0,0.039968025579536375,0.1,,
3191,Tom Sluby,1963.0,31.0,0.2,0.3780487804878049,0.5290322580645161,16.3,0.039968025579536375,0.2,,
3192,Mitch Creek,1993.0,5.0,0.2,0.06097560975609756,3.2800000000000002,19.3,0.039968025579536375,0.2,,
3193,Chuck Lloyd,1948.0,14.0,0.2,0.17073170731707318,1.1714285714285715,14.8,0.039968025579536375,0.2,,
3194,Jim Mooney,1931.0,18.0,0.2,0.21951219512195122,0.9111111111111112,13.1,0.039968025579536375,0.2,,
3195,Willie Warren,1990.0,19.0,0.2,0.23170731707317074,0.8631578947368421,19.0,0.039968025579536375,0.2,,
3196,Eddie Basden,1984.0,19.0,0.2,0.23170731707317074,0.8631578947368421,18.4,0.039968025579536375,0.2,,
3197,Mark Bradtke,1969.0,36.0,0.2,0.43902439024390244,0.4555555555555556,16.9,0.039968025579536375,0.2,,
3198,Moritz Wagner,1998.0,43.0,0.2,0.524390243902439,0.3813953488372093,19.8,0.039968025579536375,0.2,,
3199,Tom Copa,1965.0,33.0,0.2,0.4024390243902439,0.49696969696969695,16.5,0.039968025579536375,0.2,,
3200,Mark Crow,1955.0,15.0,0.2,0.18292682926829268,1.0933333333333335,15.5,0.039968025579536375,0.2,,
3201,Dick Knostman,1932.0,5.0,0.2,0.06097560975609756,3.2800000000000002,13.2,0.039968025579536375,0.2,,
3202,Jim Riffey,1924.0,35.0,0.2,0.4268292682926829,0.4685714285714286,12.4,0.039968025579536375,0.2,,
3203,Monte Towe,1954.0,115.0,0.2,1.4024390243902438,0.14260869565217393,15.4,0.039968025579536375,0.1,,
3204,Tom Scheffler,1955.0,39.0,0.2,0.47560975609756095,0.4205128205128206,15.5,0.039968025579536375,0.2,,
3205,Walker Banks,1948.0,16.0,0.2,0.1951219512195122,1.025,14.8,0.039968025579536375,0.2,,
3206,John Hazen,1928.0,6.0,0.2,0.07317073170731707,2.733333333333334,12.8,0.039968025579536375,0.2,,
3207,Bob Wilson,1927.0,63.0,0.2,0.7682926829268293,0.26031746031746034,12.7,0.039968025579536375,0.2,,
3208,Dominique Jones,1989.0,80.0,0.2,0.975609756097561,0.20500000000000002,18.9,0.039968025579536375,0.06666666666666667,,
3209,John Smith,1945.0,147.0,0.2,1.7926829268292683,0.11156462585034015,14.5,0.039968025579536375,0.1,,
3210,Corey Williams,1971.0,39.0,0.2,0.47560975609756095,0.4205128205128206,17.1,0.039968025579536375,0.1,,
3211,Tang Hamilton,1979.0,9.0,0.2,0.10975609756097561,1.8222222222222224,17.9,0.039968025579536375,0.2,,
3212,Otis Howard,1957.0,14.0,0.2,0.17073170731707318,1.1714285714285715,15.7,0.039968025579536375,0.2,,
3213,Kim English,1989.0,41.0,0.2,0.5,0.4,18.9,0.039968025579536375,0.2,,
3214,Othello Hunter,1987.0,23.0,0.2,0.2804878048780488,0.7130434782608696,18.7,0.039968025579536375,0.1,,
3215,Aud Brindley,1924.0,12.0,0.2,0.14634146341463414,1.366666666666667,12.4,0.039968025579536375,0.2,,
3216,Leroy Wright,1939.0,27.0,0.2,0.32926829268292684,0.6074074074074074,13.9,0.039968025579536375,0.1,,
3217,Dijon Thompson,1984.0,16.0,0.2,0.1951219512195122,1.025,18.4,0.039968025579536375,0.1,,
3218,Steve Hamer,1974.0,35.0,0.2,0.4268292682926829,0.4685714285714286,17.4,0.039968025579536375,0.2,,
